global_step,eval_batch_idx,sample_batch_index,sample_token_index,token_id,token_char,head_0_activation,head_1_activation,head_2_activation,head_3_activation,cosine_head_0_1,cosine_head_0_2,cosine_head_0_3,cosine_head_1_2,cosine_head_1_3,cosine_head_2_3
0,0,15,20,46,h,0.07478533 -0.28783584 0.01064771 0.08706871 0.14624934 0.43144125 0.10504258 0.45004037 0.06615037 0.10363047 0.05411386 0.43991140 -0.18586820 0.30175558 0.00169986 -0.05210101,0.13206765 -0.14448847 0.25137654 -0.29908791 0.08735069 -0.00070873 -0.03143848 -0.04511495 0.15791537 0.12073188 0.53088295 -0.07452027 0.34338754 -0.12075667 -0.17075649 -0.01270212,0.00021147 -0.33470944 0.11341435 -0.16352530 0.16256581 -0.18495910 -0.10487709 0.25359032 0.23916113 0.16229552 0.06609480 -0.00553343 -0.12071606 -0.03495339 -0.23620971 0.31394616,0.05024074 0.23260270 0.26738435 0.18095389 -0.09309658 -0.31151739 0.28289726 0.15415208 0.03785942 0.10857348 -0.21762438 -0.33910903 0.09697859 -0.13430712 0.11983559 -0.03700073,-0.08323265612125397,0.23296993970870972,-0.41815173625946045,0.3649230897426605,-0.12433065474033356,-0.10224424302577972
0,1,13,29,41,c,0.08380219 -0.16201499 -0.09862185 0.08853469 0.11095113 0.16760382 0.25905454 0.28510475 -0.20926763 0.07640605 -0.01945248 0.33216822 -0.12731779 0.27109456 -0.17026824 -0.05126307,0.06226069 -0.19942030 0.14895713 -0.24479255 -0.09284350 0.05055709 0.06608444 -0.03461205 0.14241274 0.12781741 0.37617147 -0.14192596 0.20394547 0.00505887 -0.17250814 0.02892159,-0.21213818 -0.26090708 0.09965938 -0.24493551 -0.02923713 -0.05865107 0.05699705 0.24969895 0.28371447 0.10092264 0.03747606 -0.02079773 0.09094606 0.01838673 -0.08886996 0.04771102,-0.00323034 0.16973414 0.09607682 0.19681714 -0.05507398 -0.16601217 0.30609909 0.06923892 -0.01144812 -0.01608179 -0.11286533 -0.21774864 0.14619380 -0.06986530 0.03652313 -0.13830723,-0.13925793766975403,0.029041290283203125,-0.14941462874412537,0.5523288249969482,-0.13749054074287415,-0.11416991055011749
0,2,45,11,56,r,-0.00837254 -0.33367294 -0.12237680 -0.26192516 0.07082454 0.22677134 0.14930488 -0.01958342 -0.07398709 0.14174297 0.10355571 0.00968851 -0.15427707 0.22181194 -0.00416025 0.07661348,0.33207524 -0.41649428 -0.20189460 -0.29664457 -0.06861790 0.26965556 0.06229484 0.23992264 0.08020347 -0.12127800 0.13461480 -0.05889341 -0.19436309 -0.08329984 -0.27538779 -0.22768068,0.05029490 -0.15868215 0.07069211 -0.10089859 -0.14571844 0.00315824 0.04051151 0.13003571 0.09520035 -0.30212021 -0.11522400 -0.01563444 0.16305934 0.16366175 -0.25167692 0.01998979,-0.05990398 0.05801207 -0.22860432 -0.04786738 0.16624567 -0.03764042 0.14213249 0.09022398 0.01458390 -0.06795827 -0.18801162 -0.06042722 0.15148555 -0.09338114 0.20488940 0.01322054,0.521586537361145,0.04571228846907616,-0.09996669739484787,0.3918672204017639,-0.16015179455280304,-0.10190483927726746
0,3,63,30,49,k,0.15602824 -0.35899508 -0.09233365 -0.11041970 0.04971525 0.13092628 0.29642618 0.22473456 -0.19066288 0.03374614 0.09209901 0.33831143 -0.16590397 0.12491500 -0.11930792 -0.08119060,0.07767953 -0.19333932 0.26060548 -0.20692889 0.02501916 0.27273384 0.11836550 -0.05907035 0.12775314 0.04635251 0.27517012 0.03963483 0.07438619 -0.05666804 -0.15214796 0.00433959,-0.12229666 -0.20241155 0.08960813 -0.14856662 -0.05307077 -0.18167764 -0.08373727 0.22718297 0.39335725 0.25627851 0.16397943 0.11095982 0.16412711 -0.10322810 -0.20459706 0.04481871,0.02233232 -0.11619855 -0.02467066 0.13976467 0.05802823 -0.03489998 0.19964631 0.02710658 -0.01331803 0.11994227 -0.05589307 -0.19407193 0.08929663 -0.07500587 -0.05093199 -0.20967489,0.3361913561820984,0.05283816158771515,0.09212855249643326,0.3860010504722595,0.004930675029754639,0.027409281581640244
0,4,36,24,59,u,0.11309421 -0.07262766 -0.10786003 0.01164961 0.14426392 0.02876353 0.19766672 0.15081562 0.00089455 -0.02264986 -0.09316656 0.29271320 -0.15459214 0.41579640 -0.00481377 -0.01980727,0.07937397 -0.22236013 0.06856176 -0.14895514 -0.15664971 0.09428254 0.18330573 0.02546279 -0.02455349 0.10065923 0.26482788 -0.14132203 0.16516346 0.05303642 -0.03091483 0.10455792,-0.08997148 -0.23196873 0.19228980 -0.12601902 -0.12067085 0.05425274 -0.05159895 0.03023782 0.15573147 0.00281716 -0.04251762 0.01506620 0.06509318 0.04444053 0.01060286 0.05838386,0.00029012 0.10007191 -0.18410650 0.24490912 -0.06466513 -0.30128813 0.27987513 -0.01134830 0.08456724 0.18195426 0.13012818 -0.04383234 0.11690506 -0.14277737 -0.04305590 -0.00748212,-0.1089668944478035,-0.08095689117908478,-0.14154015481472015,0.41736137866973877,0.09257292002439499,-0.4149308204650879
0,5,22,21,1, ,0.02665641 -0.10763168 -0.07506637 0.08207505 0.19584100 0.21806912 0.23224190 0.24031405 0.10940802 0.03371398 -0.10217807 -0.00631179 -0.19306518 0.35639659 -0.02046503 0.03316557,0.21775472 -0.28227833 -0.10977247 -0.28613001 -0.19639213 0.00193354 0.18098207 0.17485179 -0.04033892 0.15296954 0.19543189 0.04007230 -0.11793702 0.07459583 -0.00721977 -0.15463720,-0.09066675 -0.21289589 -0.01297085 -0.34827784 -0.14725526 0.06701475 0.22263509 0.05279775 0.00670473 -0.13667949 -0.20806569 0.05265154 0.23153371 0.17567123 -0.05704586 -0.08879910,0.04867247 0.15120976 -0.05848992 -0.03267634 -0.13786370 -0.26090410 0.23837453 0.09540551 0.11225430 -0.10910048 0.20674944 0.14399821 0.26560029 0.14834043 0.10444912 -0.02894525,0.21801117062568665,0.18468539416790009,-0.08606147021055222,0.3792285919189453,0.19522234797477722,0.2559804320335388
0,6,4,29,1, ,0.05985173 -0.24387653 -0.07326063 0.00198026 0.23405628 0.25988194 0.16054641 0.24990770 -0.22488563 0.27113268 0.07175893 0.44819355 -0.39454931 0.29974604 -0.23764603 -0.00193515,0.09993488 -0.27961558 0.15764683 -0.24046771 -0.06538379 0.06425709 0.01874506 -0.07691924 0.09973957 -0.01123720 0.27410913 -0.13455057 0.06483055 0.01460589 0.02610586 0.01163909,-0.13005875 -0.16511926 0.19581509 -0.13475312 0.01781556 -0.07972669 0.03563309 0.23830637 0.37715852 0.03534508 -0.01228954 0.00483099 0.06445620 -0.00735290 -0.16277967 0.13261159,0.06478035 0.22722647 -0.00544660 0.31552687 -0.01536100 -0.08411502 0.21652238 0.09848834 0.15196036 0.01135882 -0.16538511 -0.17556940 0.00324795 -0.05513643 -0.08708852 -0.06542116,-0.08927341550588608,0.006026722490787506,-0.25218138098716736,0.3302552402019501,-0.49900493025779724,0.039014801383018494
0,7,52,8,1, ,0.01219691 -0.57649440 -0.07886449 -0.27758846 0.11158539 0.45864570 0.41069254 0.18671523 -0.15967086 0.06775513 0.25666991 0.31337839 -0.19251126 0.35409543 -0.07980874 -0.01446638,0.10925233 -0.43917960 0.07610702 -0.47465456 0.19410634 -0.11732598 0.05192035 -0.07243317 -0.25295916 -0.27783170 0.44850647 -0.23061104 0.02205198 -0.26381865 -0.05715946 -0.05139030,-0.14028573 -0.11355702 0.05074477 -0.13725396 0.08134352 0.10007373 -0.03934272 0.24402100 0.56863534 0.06771746 -0.04217663 -0.27584514 0.07263415 -0.21343958 -0.37283385 0.13708487,0.05818598 0.12000473 0.07041692 0.17928670 0.12912254 0.04831507 0.40664428 -0.05354061 0.17843904 0.25054196 -0.23312294 -0.26514080 0.01493128 -0.08702011 -0.17604546 -0.12200255,0.3038293123245239,-0.06646668910980225,-0.13013142347335815,0.04957255721092224,-0.2837640345096588,0.3442726135253906
0,8,9,23,1, ,0.08614989 -0.43082473 -0.09550631 -0.01991798 0.10723728 0.19368897 0.36132520 0.19429582 -0.05961613 0.12562074 0.12351991 0.41090655 -0.18561439 0.04297968 0.01179851 -0.15399435,0.11971553 -0.20063262 0.23058465 -0.27611768 -0.10358843 0.11772275 0.05685721 -0.08885400 -0.04848149 0.12589546 0.36468503 0.01949878 0.02103359 -0.13998626 -0.14116023 -0.03255963,-0.02639059 -0.24085452 0.07764925 -0.26683611 0.03485204 -0.10913519 -0.10047158 0.19117576 0.35637033 0.13523380 0.07449639 0.07462214 0.14740464 -0.11033533 -0.25600475 0.15738228,0.15616374 0.10740007 0.18298656 0.28530490 -0.02042461 -0.21059683 0.23821187 0.06470580 0.12120737 0.16356906 -0.15626509 -0.17011242 0.17810322 -0.07317834 -0.08443611 -0.19710481,0.30214396119117737,0.10354681313037872,-0.15240663290023804,0.39606067538261414,-0.15968920290470123,-0.033635713160037994
0,9,38,10,10,:,-0.03642823 -0.39013985 -0.12280934 0.08967771 0.01105977 0.34742519 0.21185145 0.35453331 0.10658534 -0.05830315 0.07572894 -0.03662047 -0.34043765 0.36114737 0.00325102 -0.03185627,0.00973162 -0.23243435 -0.17133935 -0.26665264 -0.20277837 0.08886622 0.12849219 0.24708968 0.09811909 -0.04424888 0.26260889 -0.15118739 0.15280983 -0.12332684 -0.21263564 -0.03073861,-0.08375284 -0.07866757 -0.07202255 -0.20178792 -0.12488627 0.06014308 -0.00363636 0.01387593 -0.14645512 0.07016975 0.04565460 0.03942053 -0.03826045 -0.01907395 -0.02716915 0.03917990,-0.05973347 0.15687147 -0.21499145 -0.13244884 -0.10278543 -0.22608459 0.25442463 0.47013977 -0.06003832 -0.12647182 0.04582125 0.06042636 0.43065909 -0.02168298 0.05804704 -0.11012628,0.29428577423095703,0.12238337099552155,-0.07437010109424591,0.4648723304271698,0.44148820638656616,0.08085079491138458
