global_step,eval_batch_idx,sample_batch_index,sample_token_index,token_id,token_char,head_0_activation,head_1_activation,head_2_activation,head_3_activation,cosine_head_0_1,cosine_head_0_2,cosine_head_0_3,cosine_head_1_2,cosine_head_1_3,cosine_head_2_3
0,0,15,20,46,h,0.12434354 -0.15756634 0.33502853 -0.10077479 0.06523982 0.16797176 -0.14978009 -0.19796269 -0.20916581 0.04284780 -0.14727575 -0.30939516 -0.33406344 -0.24201430 0.12929352 -0.02247587,0.24895379 0.13368662 0.13714184 0.05294814 -0.07384352 0.36351565 -0.18898460 0.02181875 -0.07709134 -0.08013774 0.07912545 0.03328148 -0.05596424 -0.19575155 0.01541494 0.03636732,-0.24918482 0.26647097 -0.31300417 0.03723179 0.14110890 0.07026378 0.28456345 0.00168206 0.37065372 0.38130769 0.14737783 -0.03377154 -0.24690780 0.01167770 0.04657594 -0.02946032,0.00790290 0.11956351 0.37676260 0.18126132 0.51489753 0.11437237 -0.01361480 0.19873802 0.29042032 -0.05739078 0.03809097 0.23948856 0.02617965 -0.05098794 -0.02794464 -0.04323707,0.4165840148925781,-0.28922712802886963,-0.05745593458414078,-0.293131560087204,0.18934372067451477,0.10546401143074036
0,1,13,29,41,c,0.12993610 -0.18970975 0.30238017 -0.08680565 -0.03563613 0.25939390 -0.19473360 -0.22419961 -0.18597703 0.07868847 -0.14595349 -0.41093594 -0.16253161 -0.28309593 0.14844520 -0.06227769,0.08174389 0.21995330 0.16533220 0.01595654 -0.08383177 0.39387175 -0.11019479 0.00698826 0.01307645 0.06090882 -0.04355043 -0.01494535 -0.04762660 0.02098716 0.02934552 -0.10574957,-0.38631591 0.19336781 -0.18529709 0.04672650 0.11450724 0.03193485 0.17011382 0.00109106 0.44727075 0.23081073 0.06266732 -0.10372093 -0.15043019 0.07359461 -0.08880502 -0.01482503,0.15354277 0.17495923 0.24177897 -0.03725543 0.28040293 0.10172984 -0.07670586 0.07526118 0.13358660 -0.00286276 0.16044165 0.16360220 -0.02837920 0.05409036 -0.08013612 -0.07315735,0.3938310742378235,-0.34940704703330994,-0.12506712973117828,-0.02084607630968094,0.40144872665405273,0.04587271064519882
0,2,45,11,56,r,-0.04844337 0.01298259 0.35051796 0.31779185 0.12953357 0.26441005 -0.24298809 -0.22758526 -0.00107850 0.23884818 0.03046970 -0.33671477 -0.12342107 -0.12455940 0.16965227 -0.14551634,0.00470744 0.14024316 0.15588544 0.46313682 -0.16144623 -0.04705879 -0.11448424 -0.00765097 0.11300460 -0.03795571 0.22664303 0.00915759 0.25150359 -0.10743684 -0.11470598 -0.04678289,-0.61925656 0.05867088 -0.13140990 0.01228679 0.37143350 0.15379654 0.18569517 -0.07217475 0.51873034 0.00518132 0.19752416 -0.03714347 0.11554992 0.09316381 -0.07508196 0.02304318,0.22267258 0.02031626 0.33526459 0.10114942 0.30553395 0.13046113 -0.27398777 0.11020516 0.26261711 0.17105241 0.26636970 -0.08255438 -0.17061916 -0.02061295 0.13507818 -0.03707926,0.2953752279281616,0.03247547522187233,0.6039361953735352,0.04887060448527336,0.2042776644229889,0.07387886196374893
0,3,63,30,49,k,-0.04790948 -0.12728417 0.31824347 -0.03439309 -0.02095859 0.20737578 -0.26661247 -0.24044070 -0.36942884 0.13245268 -0.18819383 -0.37374207 -0.13778536 -0.26187921 0.12574081 -0.08883806,-0.18429999 0.16412747 0.31489232 0.08703250 -0.21193650 0.29296151 -0.02560395 0.06012021 0.04125495 -0.03028671 0.00483495 -0.03219426 -0.03268173 -0.15201701 0.08507471 -0.01790823,-0.33526540 0.14668152 -0.23102999 -0.13748512 0.08282808 -0.01470170 0.05983233 -0.05101378 0.34785575 0.15535907 0.19041158 -0.12546098 -0.16268282 0.14508246 -0.13741551 -0.07362049,0.14412111 0.06541059 0.10405244 0.01380271 0.27361104 0.25960237 -0.14324065 0.24299784 0.14819154 0.12517200 0.07673491 0.02853250 0.02413000 -0.06121938 0.01054430 -0.26281640,0.38390421867370605,-0.3392263650894165,0.03691556304693222,-0.0930664986371994,0.1974712312221527,0.04747608304023743
0,4,36,24,59,u,0.17000204 -0.06311819 0.06926197 0.05300032 -0.15744284 0.28729901 -0.11060295 -0.29636970 -0.04318259 0.11849753 -0.00952936 -0.20073403 -0.28541452 -0.14944966 -0.05400292 -0.01754737,0.16998449 0.15485606 0.22347002 0.30509609 -0.04262800 0.32637492 -0.23138173 0.00645640 -0.08605558 0.06428870 0.14034620 0.12681831 0.11720842 -0.07696941 -0.02689591 0.16269003,-0.23190124 0.43389004 -0.16160041 0.29448235 0.15993230 0.03607249 0.21708675 0.06368982 0.24411759 0.10338337 -0.04835374 -0.14599435 -0.19519387 -0.08369027 -0.19612570 0.09926942,0.22887725 0.17930140 0.13924915 -0.02408957 0.23557422 0.09047751 -0.16871664 0.11773963 0.16059272 0.02080892 0.09378176 -0.06660856 -0.11692675 0.12734450 0.02143627 0.01569223,0.31573304533958435,-0.022877344861626625,0.08699049800634384,0.0037136152386665344,0.338181734085083,0.1510169804096222
0,5,22,21,1, ,0.21309784 -0.06761695 0.30595165 0.26029432 -0.19084685 0.29300576 -0.12797333 -0.09835143 -0.13621069 0.18758950 0.06918049 -0.38314763 -0.18186864 -0.06344864 0.14009435 -0.01599832,0.09690293 0.01984209 0.28068799 0.43669647 -0.02822705 0.27294677 -0.23913577 -0.25731897 -0.07488028 0.06208766 -0.03945893 -0.19304942 0.35162309 0.01732544 -0.15812139 0.09553490,-0.35307038 0.24609590 -0.11506775 0.06469044 0.18023831 -0.04392098 0.27268982 -0.00064502 0.47241986 0.07120836 -0.21703738 -0.03464637 -0.06661240 0.06215034 -0.17025761 -0.18170343,0.22735296 0.00000355 0.10570402 0.06962340 0.16895182 0.04758389 -0.14511412 0.16296642 0.20730166 0.01653347 -0.02014014 0.02041178 -0.13507050 0.16843879 0.00369270 0.05430744,0.5586702823638916,-0.40297001600265503,0.1613965630531311,-0.2145226150751114,0.06289759278297424,0.031461481004953384
0,6,4,29,1, ,0.00874616 -0.21496835 0.28506005 -0.03206253 0.03126058 0.18297629 -0.19215362 -0.23952150 -0.22907668 0.14413473 -0.04313426 -0.35123035 -0.15014082 -0.29383066 0.07670948 -0.07990365,0.10891136 0.28055224 0.25657862 0.15660970 -0.22362849 0.31602514 -0.05360267 0.06993376 -0.04386526 0.17379694 -0.01331653 -0.11100981 0.04788179 -0.11747074 -0.01256924 -0.11947088,-0.24394336 0.26877874 -0.29750109 0.06156872 0.14774318 0.12203494 0.22896323 0.00191963 0.45207232 0.05574657 -0.01012589 -0.03794920 -0.11728550 0.25549945 -0.12862143 0.07310393,0.09789097 0.13027717 0.04050678 0.07625695 0.34033027 0.13366613 -0.15761961 0.24750179 0.15683517 0.08245143 0.24827453 0.04731339 -0.01847206 0.01109364 0.01239108 -0.00197283,0.3350963294506073,-0.5322397947311401,-0.13957560062408447,-0.1437809318304062,0.15306887030601501,0.23395012319087982
0,7,52,8,1, ,0.54635268 -0.25206828 0.26445812 -0.04403061 0.17696662 -0.17806138 -0.22683635 -0.18707179 -0.26777655 -0.08610290 -0.00538651 -0.61425287 -0.10650431 -0.27085429 0.10786831 -0.40624684,0.07823684 0.07984574 0.28365856 0.20213944 -0.00066931 0.30761728 -0.17346765 0.18154743 -0.01367323 0.29048356 0.44046658 0.07075486 -0.16137081 0.02762970 -0.04097943 -0.26195952,-0.69788724 -0.01791636 -0.24860814 -0.11823977 0.25451237 0.22700390 0.12802835 0.00156301 0.71543676 0.31841442 0.26082382 0.07705967 0.03656870 0.18091640 -0.28404909 0.08222561,0.05196026 0.17321037 0.27788728 0.23717181 0.41426450 0.07356387 -0.27473119 0.15106431 0.28455490 0.23695283 0.26274788 0.14392687 0.04917488 -0.08936982 0.01716051 -0.08021171,0.08954513818025589,-0.6051311492919922,0.00956028513610363,0.0890253558754921,0.6523988842964172,0.27916842699050903
0,8,9,23,1, ,0.04811672 -0.17157245 0.25366867 0.02480597 -0.02572169 0.10783997 -0.22009483 -0.18763174 -0.34245339 0.22575088 -0.04492915 -0.44444206 -0.13251266 -0.30459186 0.29069018 -0.05865588,-0.03791687 0.18020137 0.32141653 0.01381683 -0.18236125 0.27963153 -0.08694370 -0.02350594 0.10501770 -0.02056348 0.03477148 0.00688947 -0.12241147 -0.16562149 -0.04122284 -0.08922619,-0.26030904 0.27920884 -0.25537944 -0.02657003 0.05693166 -0.02355847 0.13105801 -0.10542652 0.35559201 0.29436657 0.18765564 -0.09102175 -0.20377454 0.10416980 -0.01420826 -0.05555498,0.04869393 0.03287833 0.19298333 0.04211383 0.37590063 0.19852404 -0.14790983 0.16283038 0.12621428 0.13250495 0.04834047 0.06536530 -0.08821054 0.00812804 0.05548476 -0.20892832,0.24735578894615173,-0.25840991735458374,0.10150466859340668,0.005366450175642967,0.2946634292602539,0.09511683136224747
0,9,38,10,10,:,0.29547292 0.01954029 0.32877031 -0.06966876 0.01163524 0.08272688 -0.22664593 0.00866232 0.16647957 0.03181681 0.17421485 -0.11128178 -0.31240159 -0.20514405 0.18970987 -0.11011763,0.16180556 0.00881472 0.17835191 0.41616786 0.01956734 0.46303496 -0.47028252 -0.10460294 -0.02181759 -0.01301285 0.21413332 0.02486115 0.00626470 0.18381190 -0.25010571 -0.06720317,-0.30162352 0.22613761 -0.21377191 0.12456091 0.23403676 -0.02721654 0.20544548 0.15824324 0.43776321 0.11744859 -0.04527051 0.02450651 0.07603452 -0.04826298 0.11809301 -0.23465061,-0.12882806 0.10115636 0.15836419 0.29383650 0.24567907 -0.04964976 -0.19469640 0.00101731 0.49728703 -0.01288503 0.10409714 0.06008198 -0.41829199 -0.04342880 -0.07426807 0.03656093,0.2637912333011627,-0.19185537099838257,0.4258839190006256,-0.276671826839447,0.2958120107650757,0.38548633456230164
