global_step,eval_batch_idx,sample_batch_index,sample_token_index,token_id,token_char,head_0_activation,head_1_activation,head_2_activation,head_3_activation,cosine_head_0_1,cosine_head_0_2,cosine_head_0_3,cosine_head_1_2,cosine_head_1_3,cosine_head_2_3
0,0,15,20,58,t,0.02965473 -0.02415596 -0.32808432 0.17629854 -0.66588944 0.39600444 0.28712502 -0.34991100 0.05307806 0.09640972 0.38285115 -0.18337277 -0.18199919 -0.13763273 0.17038669 0.10722962,-0.25510630 0.21798044 0.38204294 -0.11776035 -0.31037182 -0.20832084 0.17647856 -0.19950238 -0.38514128 -0.22204594 -0.31039327 -0.39405307 0.16712813 -0.16196181 -0.08588700 0.55345482,0.04442245 -0.49028459 0.67116064 0.11187602 -0.55457956 -0.01892251 0.09430341 0.44081652 0.10706404 0.37537369 -0.01618402 -0.07962383 -0.17215209 0.33399865 -0.37323374 0.23742257,0.03867590 -0.05790900 0.08520709 -0.49388671 0.09380364 0.04932731 0.33216372 0.07925702 -0.28955215 0.00896826 -0.54260308 -0.14778525 -0.40964866 -0.00780125 -0.03900780 -0.17212139,0.02679174393415451,0.030879102647304535,-0.21131236851215363,0.1489226371049881,0.21998727321624756,0.06156405806541443
0,1,13,29,58,t,0.16270322 0.07281172 -0.25057295 0.14318767 -0.46996108 0.21123728 0.20770873 -0.10816367 0.01800545 0.12085942 0.24258283 -0.07086789 -0.20161773 -0.18775694 -0.04076416 0.19936544,0.01448767 0.28149223 0.32026911 -0.08469090 -0.08039727 -0.29688260 0.23613523 -0.20845830 -0.58587086 -0.20485353 -0.44583905 -0.38418636 0.10037296 -0.05476211 -0.00066483 0.54580647,0.09401519 -0.55827278 0.45091277 0.05216281 -0.57818836 0.23378135 0.03595989 0.21669486 0.17638774 0.17083381 0.01822255 0.05477384 0.01417405 0.32628331 -0.45109618 0.28271449,0.07734728 -0.04436731 0.20256123 -0.26030299 0.10728280 -0.05429500 0.40965655 0.00766173 -0.30410212 0.18352872 -0.35739490 -0.32595375 -0.23657697 -0.15152487 0.00235093 -0.15388145,-0.0423741340637207,0.2211833894252777,-0.08336211740970612,-0.07367867976427078,0.4835081398487091,-0.08905518800020218
0,2,45,11,46,h,-0.17081133 0.15856048 -0.22477584 0.02511964 -0.57033479 0.28651732 0.14459379 -0.12042397 0.11148710 0.34454608 0.09865588 -0.32583156 -0.16098236 -0.36161605 0.05335520 0.02609507,-0.08999866 -0.01802530 0.30631566 0.11323511 -0.01641191 -0.37729764 0.45260668 -0.36552861 -0.42230594 0.14987814 -0.24708743 -0.09186678 0.03735067 -0.23748392 0.02666840 0.43765396,0.19105560 -0.49598011 0.52817333 0.13836175 -0.39930716 0.00729100 -0.00885389 0.37429321 0.19890837 0.48439139 -0.26033235 0.18916400 0.13847004 0.11452556 -0.49718013 0.13387030,0.23581487 0.11754207 0.17880028 -0.28301764 0.43390667 -0.20273559 0.44343799 0.16735098 -0.25307706 -0.13444756 -0.47007921 -0.36750868 -0.11920103 -0.18368439 0.07521415 -0.02743470,0.058139413595199585,-0.022997096180915833,-0.23386259377002716,0.0690770298242569,0.42244258522987366,-0.16247150301933289
0,3,63,30,1, ,0.21933846 0.26636648 -0.41713101 0.34779349 -0.37969723 0.07239749 0.23064092 -0.14040634 0.04487108 0.13383870 0.25431505 -0.10972723 -0.22471070 -0.01813754 0.11703379 0.26056919,-0.17461300 0.21909818 0.42407435 -0.07602509 -0.10686000 -0.04648973 0.26486143 -0.25231221 -0.57394290 -0.29428616 -0.28466657 -0.26846597 0.10639291 -0.04972725 -0.00290327 0.79625136,0.09052005 -0.59623343 0.44827729 0.05014041 -0.53231609 0.11526304 0.16722941 0.48361218 0.02613434 0.19896083 -0.07104213 0.09499014 0.04461749 0.16801204 -0.51276845 0.16968058,0.16293840 -0.02061267 0.13494784 -0.45515251 0.06955498 -0.05511652 0.40523124 0.18632492 -0.25926557 0.01553435 -0.42677522 -0.19724311 -0.21325049 -0.07033195 0.17528644 -0.09204803,0.022326380014419556,-0.13765986263751984,-0.23279757797718048,0.04335765913128853,0.291170597076416,0.05375048145651817
0,4,36,24,51,m,0.05631104 -0.00977088 -0.25424513 0.26380676 -0.70726442 0.41320944 0.22905236 -0.19196695 0.07817193 -0.03343175 0.26473176 -0.26144740 -0.07945263 -0.17338544 0.17556337 0.27770203,-0.26465455 0.35117599 0.42584825 -0.22800432 -0.14474003 -0.11921421 0.19639158 -0.31076476 -0.41195267 -0.06060720 -0.33995736 -0.24246526 0.15994316 0.06093576 0.15289716 0.60588020,0.14594819 -0.52503717 0.79540545 0.07970151 -0.54554808 0.25451964 0.11360909 0.24786174 0.04488261 0.17947213 0.13645327 -0.03488050 -0.14508525 0.17739309 -0.68954569 0.37660259,0.16484587 -0.23734988 0.15172286 -0.57405382 0.03554704 0.22742747 0.69134545 0.15422563 -0.10710283 0.20284750 -0.45814887 -0.15910761 -0.40649781 -0.03529318 0.08097032 0.03405671,0.06758284568786621,0.1955878585577011,-0.010339891538023949,0.0795208290219307,0.22451446950435638,0.20810779929161072
0,5,22,21,44,f,0.10994040 0.13895042 -0.32863986 0.45794266 -0.58092815 0.05646177 0.34076309 -0.03621253 0.07912995 0.24118789 0.30537733 -0.31379744 -0.07399753 -0.14114940 0.12748213 0.22760102,-0.31171867 0.01337692 0.51357728 -0.01613068 0.07136309 0.03868125 0.34288678 -0.24160428 -0.46549532 -0.22245507 -0.30943885 -0.23794068 0.02779037 -0.15964958 0.05547130 0.64054608,0.14120835 -0.52814090 0.48697367 0.03966778 -0.64067107 0.10671032 0.24468914 0.57442987 0.16774271 0.26982257 -0.19825822 0.08877252 -0.03504730 0.19077401 -0.61840791 0.11753698,0.02524962 -0.01891623 0.12960231 -0.44569334 0.12383632 0.05602093 0.41956139 0.23782454 -0.37261802 0.07975054 -0.57821441 -0.07658905 -0.42481741 -0.05878396 0.20614387 -0.06273163,-0.046516261994838715,0.10342324525117874,-0.24959854781627655,0.008247938007116318,0.37632766366004944,0.10622286796569824
0,6,4,29,1, ,0.33052257 0.21408525 -0.48117036 0.25718364 -0.50568765 0.14491138 0.16781163 -0.16238737 0.24453634 0.12070771 0.19390747 -0.13900883 -0.22210611 -0.16568922 0.17611584 0.20566680,-0.17290708 0.27143109 0.27294344 -0.13733798 0.16810384 -0.07578667 0.12113409 -0.10116706 -0.37086087 -0.21082522 -0.23511688 -0.30900428 0.29700017 -0.07521320 0.13777934 0.57144135,0.11971635 -0.15580925 0.34083110 -0.00459561 -0.53784579 0.05507080 0.08014607 0.49446675 0.24089360 0.29384679 0.04801304 0.03159580 -0.03438013 0.22680672 -0.44452050 0.03577241,0.11343422 -0.06928955 0.09970675 -0.35245985 -0.07421583 0.06368086 0.33539253 0.07390984 -0.22186199 0.01119292 -0.27878186 -0.18509173 -0.32717854 -0.02842609 0.16426811 -0.13539204,-0.24406030774116516,0.048623621463775635,-0.03481626883149147,-0.3245185315608978,0.13558833301067352,0.03019910305738449
0,7,52,8,53,o,-0.04175543 0.36979240 -0.57549232 0.18870333 -0.10891226 0.20228970 0.21048643 0.00390801 0.20325533 0.11058448 0.17251293 -0.39043114 -0.01746863 -0.25444600 0.05423881 0.10073655,-0.13983965 0.10116451 0.46882445 0.26580954 -0.54908448 -0.45101309 0.42718855 -0.37057319 -0.63851321 -0.21565807 -0.12662886 0.01238707 -0.00457707 -0.00132878 -0.46561408 0.49366960,0.11567821 -0.64596730 0.67233360 0.38865435 -0.48727921 0.25643173 0.05761975 0.16491874 -0.11439272 0.27959383 0.12999621 0.09250637 0.28208822 0.22673126 -0.23862801 0.13068822,0.37065846 0.26804039 0.27801725 -0.39238077 0.12281315 -0.29137191 0.64209950 0.35968822 -0.30758220 -0.04935494 -0.40979359 -0.45678267 -0.31467676 -0.16927509 0.12359339 -0.13255402,-0.19923609495162964,-0.4083247780799866,-0.003640918992459774,0.33315345644950867,0.17920877039432526,-0.22446824610233307
0,8,9,23,33,U,-0.02758223 0.22546409 -0.34931359 0.35246190 -0.36947450 0.36653718 0.05971225 -0.08426591 0.05098983 -0.19748883 0.40627396 -0.13210732 0.07472946 -0.21532518 -0.01435861 0.20544684,-0.25909895 0.24358504 0.41370815 -0.05909378 -0.21122959 -0.02462637 0.24541698 -0.20236330 -0.38336635 -0.21436897 -0.25129458 -0.17783396 0.18831384 0.01976297 0.05056223 0.47421968,0.14176151 -0.45261630 0.57322365 0.19847585 -0.45590091 0.16385494 0.14586258 0.35134560 0.21780689 0.14733329 0.29814228 0.10718889 0.02401641 0.20438248 -0.51494420 0.25972468,0.19796447 0.04376681 0.25001985 -0.14379653 -0.05705186 0.22729418 0.52360559 0.08266848 -0.06718769 0.21929577 -0.25991732 -0.24077311 -0.36916384 0.09415410 0.01180133 -0.12131106,0.05085611343383789,0.0675947517156601,-0.23433679342269897,0.026022007688879967,0.17004168033599854,0.1625463217496872
0,9,38,10,57,s,-0.12487249 -0.02337897 -0.19485182 -0.03034783 -0.27803361 0.42970204 -0.00558383 -0.42842942 0.10832032 -0.13384262 0.17362154 -0.25223738 0.03473876 -0.21864006 -0.01966229 0.20646955,-0.10578464 0.04575846 0.12703513 0.35204664 -0.40200362 -0.28106007 0.00512425 -0.09053836 -0.23174685 -0.14023879 -0.16974886 -0.17510419 0.18458697 0.01733485 0.02648717 0.01451299,0.26757979 -0.42510998 0.47214124 0.28137833 -0.41023105 -0.09627559 -0.19634610 -0.04581983 0.14490850 0.25938675 0.23575935 -0.22209804 -0.06868257 0.40252784 -0.11615545 0.30567452,0.20156577 0.02765033 0.05061258 -0.02240066 0.04757652 0.09929027 0.34482843 -0.22410567 -0.16092971 -0.09801441 -0.13189733 -0.37058148 -0.45299366 0.07024833 -0.14682607 -0.30162820,0.031177017837762833,0.02371320128440857,0.0884215459227562,0.27470672130584717,0.0017957556992769241,-0.0418367013335228
